year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2
2008,3,19.0,79.0,69.2421,-53.46135,0.0,150.0,139.2375031,Multinet/WP2,50,32,0.0,0.0,5.612062,47.70252705,32.2693565,0.0,72.95680605,2.806031,0.0,0.0,21.0452325,1.4030155,0.0,0.0,0.0,0.0,161.34678265,22.448248
2008,3,23.0,83.0,69.2421,-53.46135,0.0,150.0,139.2375031,Multinet/WP2,50,32,0.0,0.0,31.42754725,412.48655734999994,499.4735184,0.0,653.80522355,30.866341050000003,0.0,0.0,0.0,33.67237205,1.4030155,0.0,2.806031,0.0,1628.0591876,37.88141855
2008,4,3.0,94.0,59.88150024,-167.9942017,0.0,25.0,27.0, CALVET,150,23,,,,,0.0,,122.60450125,0.0,,,,,,,,,122.60450125,0.0
2008,4,3.0,94.0,59.89530182,-169.2032928,0.0,40.0,42.0, CALVET,150,23,,,,,0.0,,17.73246168,0.0,,,,,,,,,17.73246168,0.0
2008,4,3.0,94.0,59.90380096,-168.5867004,0.0,38.0,40.0, CALVET,150,23,,,,,0.0,,105.66762258,0.0,,,,,,,,,105.66762258,0.0
2008,4,4.0,95.0,59.90330124,-169.7942963,0.0,48.0,51.0, CALVET,150,23,,,,,0.0,,38.288200368,0.0,,,,,,,,,38.288200368,0.0
2008,4,5.0,96.0,59.90370178,-170.3983002,0.0,59.0,61.0, CALVET,150,23,,,,,0.0,,103.72063650999999,0.0,,,,,,,,,103.72063650999999,0.0
2008,4,5.0,96.0,59.90420151,-170.9566956,0.0,68.0,70.0, CALVET,150,23,,,,,20.228462792000002,,101.14231205600001,40.456925651999995,,,,,,,,,161.8277005,0.0
2008,4,5.0,96.0,59.90869904,-171.5657959,0.0,68.0,70.0, CALVET,150,23,,,,,0.0,,10.334504068,0.0,,,,,,,,,10.334504068,0.0
2008,4,6.0,97.0,59.87779999,-172.6797943,0.0,65.0,62.0, CALVET,150,23,,,,,0.0,,143.91219973,0.0,,,,,,,,,143.91219973,0.0
2008,4,7.0,98.0,59.88270187,-173.3847046,0.0,80.0,82.0, CALVET,150,23,,,,,0.0,,70.39387704,0.0,,,,,,,,,70.39387704,0.0
2008,4,7.0,98.0,59.90280151,-174.6177979,0.0,100.0,112.0, CALVET,150,23,,,,,0.0,,364.6714449,0.0,,,,,,,,,364.6714449,0.0
2008,4,7.0,98.0,59.90449905,-175.8032074,0.0,100.0,133.0, CALVET,150,23,,,,,0.0,,158.1856012,0.0,,,,,,,,,158.1856012,0.0
2008,4,7.0,98.0,59.90520096,-175.2169037,0.0,100.0,130.0, CALVET,150,23,,,,,0.0,,80.9315205,0.0,,,,,,,,,80.9315205,0.0
2008,4,7.0,98.0,59.9109993,-174.0243073,0.0,97.0,101.0, CALVET,150,23,,,,,0.0,,653.97669272,0.0,,,,,,,,,653.97669272,0.0
2008,4,8.0,99.0,59.90200043,-176.415802,0.0,100.0,138.0, CALVET,150,23,,,,,0.0,,43.3599651,0.0,,,,,,,,,43.3599651,0.0
2008,4,8.0,99.0,64.3735,0.7285,0.0,200.0,2534.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,64.0,128.0,64.0,,0.0,0.0,0.0,256.0
2008,4,9.0,100.0,63.1932,3.39417,0.0,200.0,1017.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,128.0,0.0,0.0,,0.0,0.0,0.0,128.0
2008,4,9.0,100.0,63.31,3.138,0.0,200.0,1080.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,16.0,0.0,,0.0,0.0,0.0,32.0
2008,4,9.0,100.0,63.6645,2.33483,0.0,200.0,1443.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,256.0,768.0,512.0,,512.0,0.0,0.0,2048.0
2008,4,9.0,100.0,63.8988,1.79783,0.0,200.0,1801.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,128.0,0.0,256.0,,0.0,0.0,0.0,384.0
2008,4,9.0,100.0,69.23358333,-53.39741667,0.0,250.0,299.2474976,Multinet/WP2,50,32,0.0,0.0,0.0,115.3846154,57.6923077,0.0,1162.82051255,0.0,0.0,0.0,0.0,1975.2289379000001,343.75,0.0,500.32051279999996,0.0,1335.8974357499999,2819.29945075
2008,4,10.0,101.0,62.21979904,-175.9375,0.0,80.0,85.0, CALVET,150,23,,,,,0.0,,29.19672248,0.0,,,,,,,,,29.19672248,0.0
2008,4,10.0,101.0,62.6003,4.6875,0.0,181.0,189.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,383.999999941,0.0,0.0,,0.0,0.0,0.0,383.999999941
2008,4,10.0,101.0,62.725,4.43467,0.0,170.0,183.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,63.99999996,0.0,0.0,,0.0,0.0,0.0,63.99999996
2008,4,10.0,101.0,62.8432,4.175,0.0,200.0,622.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,8.0
2008,4,11.0,102.0,62.14519882,-173.9942017,0.0,65.0,65.0, CALVET,150,23,,,,,0.0,,298.013782495,85.146796085,,,,,,,,,383.16057858,0.0
2008,4,11.0,102.0,62.19179916,-175.1287994,0.0,72.0,75.0, CALVET,150,23,,,,,0.0,,32.357126736,0.0,,,,,,,,,32.357126736,0.0
2008,4,11.0,102.0,62.19380188,-174.6349945,0.0,65.0,68.0, CALVET,150,23,,,,,8.417399379999999,,0.0,0.0,,,,,,,,,8.417399379999999,0.0
2008,4,11.0,102.0,62.21480179,-175.532196,0.0,80.0,83.0, CALVET,150,23,,,,,20.51860808,,20.51860808,0.0,,,,,,,,,41.03721616,0.0
2008,4,13.0,104.0,64.6687,9.8515,0.0,200.0,404.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,0.0,0.0,32.0
2008,4,14.0,105.0,64.0855,8.802,0.0,145.0,161.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.999999975,,8.00000003,0.0,0.0,40.000000005
2008,4,15.0,106.0,63.7815,8.1845,0.0,200.0,237.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,32.0,,0.0,0.0,0.0,64.0
2008,4,15.0,106.0,63.784,6.3665,0.0,200.0,242.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,32.0
2008,4,15.0,106.0,63.784,7.31933,0.0,150.0,166.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.999999950000003,,0.0,0.0,0.0,31.999999950000003
2008,4,16.0,107.0,63.1018,6.9535,0.0,100.0,114.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,8.0,,8.0,0.0,0.0,48.0
2008,4,16.0,107.0,69.23278333,-53.38326667,0.0,250.0,322.4593506,Multinet/WP2,50,32,0.0,0.0,117.6470588,1047.05882355,772.72727275,0.0,8819.54545455,0.0,0.0,0.0,0.0,2720.0,1344.3137253,0.0,635.18894835,0.0,10756.978609849999,4699.5026738
2008,4,17.0,108.0,62.5653,5.70617,0.0,50.0,55.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,0.0,0.0,0.0,64.0
2008,4,18.0,109.0,48.78722,-68.22337,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,,135.81,90.53999999999999,,90.53999999999999,,,,,,,,,,316.89,0.0
2008,4,18.0,109.0,48.78795,-68.2193,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,814.88,181.08200000000002,,,90.552,,,,4979.7880000000005,5885.198,,5070.318,271.63399999999996,1086.514,16206.938
2008,4,20.0,111.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,252.9644269,336.4912281,3525.4781221499998,0.0,840.97545655,40.9207161,0.0,0.0,0.0,846.66666665,2827.3379102999997,0.0,727.05027815,0.0,4996.82994955,4401.0548546
2008,4,23.0,114.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,440.00000000000006,2105.7142857,3862.96037305,0.0,3617.1944722499998,1144.5454545,0.0,0.0,0.0,203.6263736,1160.7758907999998,0.0,1499.2640693000003,0.0,11170.414585550001,2863.6663336500005
2008,4,24.0,115.0,48.66453,-68.5845,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,362.16400000000004,,,120.714,,,,60.367999999999995,2233.352,6096.464,,5009.972,60.367999999999995,482.87800000000004,13460.524
2008,4,24.0,115.0,48.66542,-68.58458,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,,181.07999999999998,,,45.269999999999996,,,,45.269999999999996,,135.81,,90.53999999999999,,226.35,271.62
2008,4,25.0,116.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,1597.73559765,0.0,1028.38827845,245.45454545,0.0,0.0,7.692307700000001,46.33699635,3026.8231768000005,0.0,623.2808858,73.0769231,2871.5784215499993,3777.2102898499998
2008,4,26.0,117.0,72.0,19.6667,0.0,300.0,309.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.0000001,,0.0,0.0,0.0,32.0000001
2008,4,26.0,117.0,73.5,19.3167,0.0,470.0,480.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.999999820000003,,0.0,0.0,0.0,31.999999820000003
2008,4,26.0,117.0,73.9833,19.2167,0.0,125.0,135.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,0.0,16.0
2008,4,29.0,120.0,69.23073333,-53.39165,0.0,200.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,7645.824083674999,0.0,8210.468522125,720.6485079749999,0.0,0.0,554.7886299,1176.9210137750001,13979.711308175,0.0,4569.97231455,17.7777778,16576.941114825,20299.171044625
2008,4,30.0,121.0,69.23073333,-53.39165,0.0,200.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,4262.307435749999,0.0,4286.970681375001,500.00000009999997,0.0,0.0,257.281539,751.370329275,6111.809655675,0.0,1885.699592925,22.641509400000004,9049.278116775002,9028.802626575
2008,5,1.0,122.0,48.67175,-68.57505,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,,181.07999999999998,49.8,,2.26,,,,,135.81,,,,,233.14,135.81
2008,5,1.0,122.0,48.67483,-68.57057,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,181.08200000000002,271.63399999999996,,90.552,,,,,1358.126,7152.772,,3259.4979999999996,271.63399999999996,543.2679999999999,12042.03
2008,5,2.0,123.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,851.1111113499999,1258.1970648,0.0,2756.2180294,33.33333335,0.0,0.0,31.30299665,342.3208781,2545.6258479000003,0.0,1617.0546305,4.0,4898.85953885,4540.3043529999995
2008,5,4.0,125.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,827.3809524,0.0,1879.6428573,32.7380952,0.0,0.0,400.0,514.2857143,3133.92857145,0.0,1104.6428573,7.142857149999999,2739.76190495,5160.000000149999
2008,5,7.0,128.0,48.6757,-68.5664,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,,135.81,,,,,,,,45.269999999999996,679.0600000000001,,1629.73,,135.81,2354.06
2008,5,7.0,128.0,48.67927,-68.55208,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,,,,67.98,,,,,339.878,5030.08,,2583.02,,67.98,7952.978000000001
2008,5,9.0,130.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,3382.52164485,0.0,4361.63419915,30.30303035,0.0,61.30952380000001,57.142857150000005,663.47402605,3373.8095236999998,0.0,1042.26190485,0.0,7774.458873200001,5197.99783565
2008,5,13.0,134.0,48.67453,-68.58448,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,181.07999999999998,362.15999999999997,60.36,362.15999999999997,60.36,,,,,1146.8500000000001,181.07999999999998,120.72,5915.33,,3742.35,,1026.1200000000001,11106.33
2008,5,13.0,134.0,48.67642,-68.5853,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,,,,45.276,,,,,271.63399999999996,724.3280000000001,,181.08200000000002,45.276,45.276,1222.32
2008,5,14.0,135.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,328.52564099999995,0.0,1792.9487179499997,38.4615385,1333.3333335,2800.0,169.23076925,570.8333332999999,2633.0128208,0.0,418.91025645,0.0,2159.9358973,7925.3205111
2008,5,16.0,137.0,49.24687,-66.18653,0.0,154.0,187.0,Ring net 0.75m (0.75 m),202,34,1810.8398,724.339,181.08859999999999,,543.2504,,,,1086.5008,4346.0032,1448.6626,181.08859999999999,1448.6626,,1086.5008,,3259.5178,9597.4186
2008,5,16.0,137.0,49.73192,-66.25372,0.0,332.61,333.0,Ring net 0.75m (0.75 m),202,34,491.36475300000006,982.7295060000001,122.832873,,1105.562379,,,122.832873,,368.53188000000006,1351.228125,,7616.070519,,3316.6871370000003,,2825.3223840000005,12652.517661000002
2008,5,19.0,140.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,148.67902930000002,0.0,467.8937729,3.8461538500000003,76.9230769,193.27838830000002,22.35576925,220.74404765,250.96153845,0.0,74.45512819999999,0.0,620.4189561000001,838.7179489499999
2008,5,21.0,142.0,48.67757,-68.57885,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,90.53999999999999,995.95,452.7,90.53999999999999,90.53999999999999,,,,,1584.46,2489.8700000000003,135.81,2399.33,,1493.92,45.269999999999996,1720.27,8148.66
2008,5,22.0,143.0,48.68918,-68.58285,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,45.269999999999996,45.269999999999996,135.81,,90.53999999999999,,,1131.76,4979.740000000001,226.35,2806.7599999999998,,1222.3000000000002,,316.89,10366.91
2008,5,22.0,143.0,48.69163,-68.58325,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,,,,90.552,,,,452.71599999999995,90.552,1856.096,,633.798,,90.552,3033.1620000000003
2008,5,23.0,144.0,62.5998,4.68783,0.0,188.0,188.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,64.000000016,23.999999912,,0.0,0.0,0.0,87.999999928
2008,5,24.0,145.0,62.9538,3.91567,0.0,200.0,832.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,512.0,0.0,0.0,,0.0,0.0,0.0,512.0
2008,5,24.0,145.0,63.0745,3.64717,0.0,200.0,975.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1536.0,0.0,0.0,,0.0,0.0,0.0,1536.0
2008,5,24.0,145.0,63.3087,3.13633,0.0,200.0,1082.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,512.0,0.0,0.0,0.0,,0.0,0.0,0.0,512.0
2008,5,24.0,145.0,63.4267,2.87467,0.0,200.0,1197.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,512.0,0.0,0.0,,0.0,0.0,0.0,512.0
2008,5,24.0,145.0,63.6618,2.34167,0.0,200.0,1447.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,,0.0,0.0,0.0,512.0
2008,5,25.0,146.0,63.8987,1.80967,0.0,200.0,1802.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,512.0,0.0,0.0,,0.0,0.0,0.0,512.0
2008,5,25.0,146.0,64.1333,1.26117,0.0,200.0,2432.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2560.0,1024.0,512.0,,0.0,0.0,0.0,4096.0
2008,5,25.0,146.0,64.3687,0.73,0.0,200.0,2550.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1024.0,4608.0,2048.0,0.0,,0.0,0.0,0.0,7680.0
2008,5,25.0,146.0,64.6663,-0.00233333,0.0,200.0,2730.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2048.0,5120.0,2048.0,0.0,,0.0,0.0,0.0,9216.0
2008,5,26.0,147.0,72.0838,2.742,0.0,200.0,2313.0,WP II-56 cm,180,36,0.0,64.0,0.0,64.0,256.0,,192.0,0.0,0.0,64.0,192.0,1536.0,368.0,,120.0,0.0,576.0,2280.0
2008,5,26.0,147.0,72.249,5.16317,0.0,200.0,2779.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,256.0,0.0,0.0,0.0,0.0,384.0,3968.0,,3136.0,0.0,256.0,7488.0
2008,5,27.0,148.0,72.2413,7.6495,0.0,200.0,2615.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,640.0,,128.0,0.0,0.0,0.0,320.0,608.0,1440.0,,1888.0,0.0,768.0,4256.0
2008,5,27.0,148.0,72.2475,12.5383,0.0,200.0,1751.0,WP II-56 cm,180,36,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,48.0,40.0,,32.0,0.0,8.0,120.0
2008,5,27.0,148.0,72.2512,10.0813,0.0,200.0,2266.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,128.0,,0.0,0.0,0.0,16.0,176.0,600.0,112.00000000000001,,0.0,0.0,128.0,903.9999999999999
2008,5,28.0,149.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,608.3333332,0.0,633.8286714,17.42424245,0.0,2035.6060602,3316.6666670500003,768.3275060000001,2099.1258742,0.0,349.76689975,4.16666665,1259.5862469499998,8573.659673
2008,5,28.0,149.0,72.2505,15.0117,0.0,200.0,901.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,384.0,128.0,128.0,,0.0,0.0,0.0,640.0
2008,5,28.0,149.0,72.7475,9.9425,0.0,200.0,2177.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,136.0,256.0,,576.0,0.0,0.0,984.0
2008,5,28.0,149.0,72.7523,12.4743,0.0,200.0,1626.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,256.0,48.0,72.0,,16.0,0.0,0.0,392.0
2008,5,28.0,149.0,72.7527,15.0073,0.0,200.0,653.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,256.0,256.0,0.0,,0.0,0.0,0.0,512.0
2008,5,29.0,150.0,73.2367,9.92983,0.0,200.0,2211.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,48.0,328.0,424.0,,248.0,0.0,0.0,1048.0
2008,5,29.0,150.0,73.256,12.2907,0.0,200.0,1721.0,WP II-56 cm,180,36,0.0,0.0,8.0,24.0,16.0,,8.0,0.0,0.0,0.0,0.0,200.0,488.0,,336.0,0.0,56.00000000000001,1024.0
2008,5,31.0,152.0,49.24275,-66.18275,0.0,179.27,188.0,Ring net 0.75m (0.75 m),202,34,,4547.918557,6900.28157,3293.315389,1254.603168,,,,,1881.8868250000003,14271.021401000002,2195.537617,2979.664597,,1254.603168,,15996.118684000003,22582.713608000002
2008,5,31.0,152.0,49.72057,-66.27037,0.0,333.24,342.0,Ring net 0.75m (0.75 m),202,34,,3951.260004,1053.671556,526.85244,790.245336,,,,,526.85244,5268.35778,1580.523996,4741.538664000001,,1843.916892,,6322.029336,13961.189772
2008,6,2.0,154.0,48.65295,-68.60305,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,113.16799999999999,56.583999999999996,,,169.774,,,,679.0519999999999,622.4680000000001,4187.546,,2772.836,113.16799999999999,339.52599999999995,8375.07
2008,6,2.0,154.0,48.65488,-68.60008,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,90.53999999999999,181.07999999999998,679.0600000000001,,90.53999999999999,,,,3983.79,860.14,2399.33,,905.41,,1041.22,8148.67
2008,6,3.0,155.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,547.6984127000001,0.0,1295.7142857,14.285714299999999,0.0,1021.42857145,3250.0,1039.8214285499998,1524.10714285,0.0,183.75,0.0,1857.6984127,7019.10714285
2008,6,9.0,161.0,48.66825,-68.58238,100.0,320.0,340.0,Ring net 0.75 o/c (0.75 m),202,34,,,,,316.888,,45.276,,,,1358.126,860.134,4300.714,,2489.8940000000002,,362.16400000000004,9008.867999999999
2008,6,9.0,161.0,48.66857,-68.58353,0.0,100.0,340.0,Ring net 0.75m (0.75 m),202,34,,,,45.269999999999996,497.97,,,,,90.53999999999999,2897.2999999999997,3123.66,769.6,,271.62,,543.24,7152.719999999999
2008,6,9.0,161.0,69.23073333,-53.39165,0.0,250.0,325.8069458,Multinet/WP2,50,32,0.0,0.0,0.0,0.0,345.80128205,0.0,751.33012805,15.3044872,0.0,128.0448718,2342.6923077,1778.8461536500001,1663.71794875,0.0,285.625,0.0,1112.4358975999999,6198.92628215
2008,6,15.0,167.0,48.57733,-68.48883,0.0,34.0,37.0,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,,,,90.5386,,0.0,90.5386
2008,6,15.0,167.0,48.62517,-68.5525,0.0,283.58,215.0,Ring net 0.75m (0.75 m),202,34,,,,246.175798,1066.742886,,82.068052,,,,4020.824104,5579.890228,3774.648306,,2297.5935179999997,,1394.9867359999998,15672.956155999998
2008,6,15.0,167.0,48.66617,-68.59867,0.0,404.35,336.0,Ring net 0.75m (0.75 m),202,34,,170.15048000000002,,510.491875,850.792835,,,,,,5445.179275,7146.805380000001,7487.146775000001,,2722.609855,,1531.4351900000001,22801.741285000004
2008,6,15.0,167.0,48.72217,-68.629,0.0,347.83,349.0,Ring net 0.75m (0.75 m),202,34,,,,,891.662205,,,178.33244100000002,,,1604.957186,3031.616714,5171.571223,,3566.5792539999998,,1069.9946459999999,13374.724377
2008,6,16.0,168.0,48.754,-68.65867,0.0,340.86,343.0,Ring net 0.75m (0.75 m),202,34,,,164.12409,164.12409,820.586364,,164.12409,,,,4267.021824,5087.5741020000005,9190.471836,,2789.973186,,1312.958634,21335.040948
2008,6,16.0,168.0,48.786,-68.70917,0.0,148.58,150.0,Ring net 0.75m (0.75 m),202,34,,,177.122218,1682.6685,1859.790718,,265.690756,,,,2302.603692,3453.905538,2922.538884,,1328.424064,,3985.272192,10007.472178000002
2008,6,16.0,168.0,48.824,-68.75317,0.0,107.4,121.0,Ring net 0.75m (0.75 m),202,34,,,138.71784000000002,416.15352,2496.9103800000003,,138.71784000000002,,,,1525.8855,2219.4747,3606.6423600000003,,1525.8855,,3190.49958,8877.888060000001
2008,6,16.0,168.0,49.8895,-66.26867,0.0,272.49,277.0,Ring net 0.75m (0.75 m),202,34,,,174.91133100000002,349.82266200000004,349.82266200000004,,,,,,2448.7858830000005,4722.687684,1749.1405590000002,,349.82266200000004,174.91133100000002,874.556655,9445.348119
2008,6,16.0,168.0,50.0485,-66.28617,0.0,119.0,119.0,Ring net 0.75m (0.75 m),202,34,,,226.1595,226.1595,226.1595,,,,,,1130.8093999999999,1130.8093999999999,,,226.1595,,678.4785,2487.7783
2008,6,17.0,169.0,49.218,-64.80067,0.0,240.9,244.0,Ring net 0.75m (0.75 m),202,34,,,,524.72838,524.72838,,,,,,1574.18514,6646.59963,1399.2917400000001,,174.91749,,1049.45676,9794.993999999999
2008,6,17.0,169.0,49.2445,-66.15333,0.0,217.08,189.0,Ring net 0.75m (0.75 m),202,34,,,160.053084,160.053084,960.3185040000001,,,,,320.106168,5601.901356,5922.007524000001,,,,,1280.424672,11844.015048000001
2008,6,17.0,169.0,49.31383,-64.705,0.0,373.34,379.0,Ring net 0.75m (0.75 m),202,34,,,256.260576,768.8190619999999,1537.60079,,,,,,3331.49949,5125.360856,2306.419852,,1025.079638,,2562.680428,11788.359835999998
2008,6,17.0,169.0,49.404,-66.20067,0.0,339.42,345.0,Ring net 0.75m (0.75 m),202,34,,,,531.3959520000001,1771.26327,,177.14329800000002,,,,5313.823752,6553.69107,12398.910774,,4605.3184439999995,177.14329800000002,2479.80252,29048.887338
2008,6,17.0,169.0,49.43267,-64.619,0.0,354.22,370.0,Ring net 0.75m (0.75 m),202,34,,,179.306164,358.64775000000003,1434.5555780000002,,179.306164,,,,3048.452742,4483.043742000001,4303.702156,,1075.94325,,2151.815656,12911.14189
2008,6,17.0,169.0,49.54333,-66.235,0.0,333.7,335.0,Ring net 0.75m (0.75 m),202,34,181.09899,181.09899,362.16461,543.2636,181.09899,,,,,181.09899,724.32922,6700.06197,8148.75378,,3440.5804799999996,,1448.72518,19194.82444
2008,6,17.0,169.0,49.72083,-66.29333,0.0,338.7,339.0,Ring net 0.75m (0.75 m),202,34,,,724.3438199999999,2172.99759,543.24093,,,,,,5070.339,5070.339,5794.64895,,1810.82568,,3440.58234,17746.15263
2008,6,18.0,170.0,49.5485,-64.51767,0.0,290.5,297.0,Ring net 0.75m (0.75 m),202,34,,,718.5808,718.5808,,,,,,,1796.452,5389.38505,3592.904,,2155.7424,,1437.1616,12934.483450000002
2008,6,18.0,170.0,49.66517,-64.4205,0.0,177.14,179.0,Ring net 0.75m (0.75 m),202,34,,,664.2041439999999,664.2041439999999,221.40728599999997,,,,,,1328.426002,1549.815574,,,,,1549.815574,2878.241576
2008,6,19.0,171.0,48.64833,-61.12567,0.0,379.84,380.0,Ring net 0.75m (0.75 m),202,34,,268.584864,,1880.0180799999996,805.716608,,268.584864,268.584864,,,2685.734688,15577.162432,7251.449472,,1880.0180799999996,,3491.48928,27394.364672
2008,6,19.0,171.0,48.79417,-60.97183,0.0,241.96,242.0,Ring net 0.75m (0.75 m),202,34,,,,1388.172912,1388.172912,,694.086456,,,347.043228,1388.172912,24292.880784,1041.129684,,347.043228,,3470.43228,27416.269836
