year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2,Cglac1_abunm2_corr,Cglac2_abunm2_corr,Cglac3_abunm2_corr,Cglac4_abunm2_corr,Cglac5_abunm2_corr,Cglac6_abunm2_corr,Cglac6f_abunm2_corr,Cglac6m_abunm2_corr,Chypc1_abunm2_corr,Chypc2_abunm2_corr,Chypc3_abunm2_corr,Chypc4_abunm2_corr,Chypc5_abunm2_corr,Chypc6_abunm2_corr,Chypc6f_abunm2_corr,Chypc6m_abunm2_corr,Cgla_abunm2_corr,Chyp_abunm2_corr
2009,6,13,164,46.8275,-61.25067,0,62.7,63,Ring net 0.75m (0.75 m),202,34,,146.41704,,1903.45914,1317.77844,,,,,,1317.77844,9224.46162,439.25739,,,,3367.65462,10981.49745,,146.5441063,,1903.45914,1317.77844,,,,,,1317.783506,9224.46162,439.25739,,,,3367.781687,10981.50252
2009,6,13,164,46.90033,-61.49917,0,53.9,55,Ring net 0.75m (0.75 m),202,34,,,448.19467,10084.39894,2689.17341,,,,,,3585.56275,20841.09258,896.38934,,,,13221.76702,25323.04467,,,448.1957791,10084.39894,2689.17341,,,,,,3585.576535,20841.09258,896.38934,,,,13221.76813,25323.05846
2009,6,13,164,46.95933,-60.21833,0,79.5,82,Ring net 0.75m (0.75 m),202,34,,,526.60005,6055.88865,,,,,,,263.29605,1843.0962,,,,,6582.4887,2106.39225,,,526.6013532,6055.888651,,,,,,,263.2970623,1843.0962,,,,,6582.490004,2106.393262
2009,6,13,164,46.99867,-61.7505,0,42.7,43,Ring net 0.75m (0.75 m),202,34,,,60.21554,1264.5178,481.72005,,,,,,602.15113,602.15113,60.21554,,,,1806.45339,1264.5178,,,60.21568901,1264.5178,481.72005,,,,,,602.1534451,602.15113,60.21554,,,,1806.453539,1264.520115
2009,6,13,164,47.0235,-60.1145,0,184.1,185,Ring net 0.75m (0.75 m),202,34,,,272.44959,3541.8999,544.89918,,,,,,544.89918,8990.96534,272.44959,,,,4359.24867,9808.31411,,,272.4502642,3541.899901,544.89918,,,,,,544.901275,8990.96534,272.44959,,,,4359.249345,9808.316205
2009,6,13,164,47.09983,-59.98867,0,333.8,334,Ring net 0.75m (0.75 m),202,34,,,789.13658,2104.40872,526.10218,,,,,263.0344,1841.34094,29987.65736,3682.68188,,789.13658,,3419.64748,36563.85116,,,789.1385328,2104.40872,526.10218,,,,,263.1289706,1841.348019,29987.65736,3682.68188,,789.13658,,3419.649433,36563.95281
2009,6,13,164,47.1695,-62.2495,0,42.5,43,Ring net 0.75m (0.75 m),202,34,,,357.99025,2505.92325,1073.9665,,,,,,178.993,20047.38175,536.98325,,,,3937.88,20763.358,,,357.9911359,2505.92325,1073.9665,,,,,,178.9936882,20047.38175,536.98325,,,,3937.880886,20763.35869
2009,6,13,164,47.32917,-62.75683,0,49.6,51,Ring net 0.75m (0.75 m),202,34,,,1075.28832,6182.89792,1612.92752,,,,,,1881.7496,13709.90128,,,,,8871.11376,15591.65088,,,1075.290981,6182.897921,1612.92752,,,,,,1881.756835,13709.90128,,,,,8871.116422,15591.65811
2009,6,13,164,47.499,-63.251,0,77.7,83,Ring net 0.75m (0.75 m),202,34,,,266.45661,3730.40031,2398.11726,,,,,,3996.85692,49028.14833,2398.11726,,799.36983,,6394.97418,56222.49234,,,266.4572694,3730.400311,2398.11726,,,,,,3996.872287,49028.14833,2398.11726,,799.36983,,6394.97484,56222.50771
2009,6,14,165,47.6585,-63.751,0,65.4,66,Ring net 0.75m (0.75 m),202,34,,,809.37732,2023.4433,944.27136,,,,,,3777.09198,19290.13548,809.37732,,,,3777.09198,23876.60478,,,809.3793229,2023.4433,944.27136,,,,,,3777.106502,19290.13548,809.37732,,,,3777.093983,23876.6193
2009,6,14,165,47.73767,-64.00117,0,79.2,82,Ring net 0.75m (0.75 m),202,34,,,1624.4316,3519.60048,1082.94912,,,,,,1624.4316,14619.86064,541.47456,,,,6226.9812,16785.7668,,,1624.43562,3519.600481,1082.94912,,,,,,1624.437845,14619.86064,541.47456,,,,6226.985221,16785.77305
2009,6,14,165,47.8295,-64.2485,0,41.2,43,Ring net 0.75m (0.75 m),202,34,,,541.92832,,,,,,,,361.2828,361.2828,,,,,541.92832,722.5656,,,541.9296611,,,,,,,,361.284189,361.2828,,,,,541.9296611,722.566989
2009,6,22,173,49.24183,-66.21033,0,185,188,Ring net 0.75m (0.75 m),202,34,,,112.924,564.6385,451.7145,,,,,,451.7145,3952.4695,338.7905,,225.848,,1129.277,4968.8225,,,112.9242794,564.6385001,451.7145,,,,,,451.7162367,3952.4695,338.7905,,225.848,,1129.27728,4968.824237
2009,6,22,173,49.7175,-66.249,0,338.2,339,Ring net 0.75m (0.75 m),202,34,,,179.0769,1164.11822,358.18762,,,,,,1880.49346,12178.34526,5193.70358,,2059.57036,,1701.38274,21312.11266,,,179.0773432,1164.11822,358.18762,,,,,,1880.50069,12178.34526,5193.70358,,2059.57036,,1701.383183,21312.11989
2009,6,25,176,48.66935,-68.5814,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,135.81,,,,,,,1516.56,452.7,,294.26,,135.81,2263.52,,,,,135.81,,,,,,,1516.56,452.7,,294.26,,135.81,2263.52
2009,6,25,176,48.66973,-68.5834,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,150.898,,,,,,30.184,694.144,422.532,,120.714,,150.898,1267.574,,,,,150.898,,,,,,30.18411605,694.144,422.532,,120.714,,150.898,1267.574116
2009,6,26,177,74.0033,19.2257,0,129,139,WP II-56 cm,180,35,0,88.00000005,128,24.00000005,0,,0,0,0,0,0,0,0,,0,0,240,0,0,88.01087218,128.000022,24.00000005,0,,0,0,0,0,0,0,0,,0,0,240.0108943,0
2009,7,2,183,48.65833,-68.61032,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,45.276,,,,181.082,,45.276,90.552,,,,950.686,316.888,,181.082,,362.186,1448.656,46.73265604,,,,181.082,,45.276,90.552,,,,950.686,316.888,,181.082,,363.642656,1448.656
2009,7,2,183,48.66103,-68.59322,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,181.08,,,,,,,633.79,271.62,,90.54,,181.08,995.95,,,,,181.08,,,,,,,633.79,271.62,,90.54,,181.08,995.95
2009,7,2,183,49.24517,-66.18633,0,172.5,182,Ring net 0.75m (0.75 m),202,34,,,,,288.6615,,,96.2205,,,384.882,1828.17225,192.441,,96.2205,,384.882,2501.71575,,,,,288.6615,,,96.2205,,,384.8834798,1828.17225,192.441,,96.2205,,384.882,2501.71723
2009,7,2,183,49.71117,-66.2665,0,321.3,342,Ring net 0.75m (0.75 m),202,34,,,,1748.25756,524.49012,,,,,,2447.53488,19930.04622,5769.23067,,1223.76744,,2272.74768,29370.57921,,,,1748.25756,524.49012,,,,,,2447.54429,19930.04622,5769.23067,,1223.76744,,2272.74768,29370.58862
2009,7,8,189,48.67098,-68.57638,0,100,340,Ring net 0.75m (0.75 m),202,34,,,481.6,,,,,,,,,,,,,,481.6,0,,,481.6011918,,,,,,,,,,,,,,481.6011918,0
2009,7,8,189,48.67495,-68.57107,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,226.358,,,,,,,1403.402,633.798,,407.44,,226.358,2444.64,,,,,226.358,,,,,,,1403.402,633.798,,407.44,,226.358,2444.64
2009,7,13,194,49.24483,-66.13783,0,158.1,174,Ring net 0.75m (0.75 m),202,34,,,501.99912,1003.99824,,,,,,,501.99912,4517.99208,,,,,1505.99736,5019.9912,,,502.0003623,1003.99824,,,,,,,502.00105,4517.99208,,,,,1505.998602,5019.99313
2009,7,13,194,49.7,-66.25483,0,330,335,Ring net 0.75m (0.75 m),202,34,,,,1583.505,1131.075,,,,,,1357.29,15608.934,4071.903,,1809.72,,2714.58,22847.847,,,,1583.505,1131.075,,,,,,1357.295218,15608.934,4071.903,,1809.72,,2714.58,22847.85222
2009,7,16,197,48.67175,-68.58805,0,100,340,Ring net 0.75m (0.75 m),202,34,,90.54,90.54,,,,,,,,,,,,,,181.08,0,,90.6185741,90.54022406,,,,,,,,,,,,,,181.1587982,0
2009,7,16,197,48.67427,-68.58608,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,169.686,,,,,,67.87,1459.26,848.408,,203.61,,169.686,2579.148,,,,,169.686,,,,,,67.87026094,1459.26,848.408,,203.61,,169.686,2579.148261
2009,7,21,202,48.67473,-68.57797,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,45.27,45.27,,,,,,,45.27,90.54,,,,90.54,135.81,,,,45.27000001,45.27,,,,,,,45.27,90.54,,,,90.54000001,135.81
2009,7,21,202,48.678,-68.5765,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,45.276,543.246,,45.276,,,,90.552,1493.932,1086.492,,181.082,,633.798,2852.058,,,,45.27600001,543.246,,45.276,,,,90.55234815,1493.932,1086.492,,181.082,,633.798,2852.058348
2009,7,28,209,49.24317,-66.189,0,170.6,179,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,2102.7303,,,,,0,2102.7303,,,,,,,,,,,,2102.7303,,,,,0,2102.7303
2009,7,28,209,49.72267,-66.26483,0,320.5,330,Ring net 0.75m (0.75 m),202,34,,,,226.62555,1813.10055,,226.62555,,,,1133.19185,18357.5349,8838.8131,,2493.00925,,2266.35165,30822.5491,,,,226.62555,1813.10055,,226.62555,,,,1133.196207,18357.5349,8838.8131,,2493.00925,,2266.35165,30822.55346
2009,7,30,211,48.6654,-68.57832,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,45.276,860.134,,45.276,45.276,,,,1901.372,1131.768,,452.716,,995.962,3485.856,,,,45.27600001,860.134,,45.276,45.276,,,,1901.372,1131.768,,452.716,,995.962,3485.856
2009,7,30,211,48.66545,-68.57868,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,2.26,37.73,75.45,,,,0,115.44,,,,,,,,,,,2.260008689,37.73,75.45,,,,0,115.4400087
2009,8,6,218,48.66885,-68.57035,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,,,181.08,,,,,,,,,,181.08,0,,,,,,,181.08,,,,,,,,,,181.08,0
2009,8,6,218,48.66885,-68.56663,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,475.816,,,,,,,2583.02,2515.04,,475.816,,475.816,5573.876,,,,,475.816,,,,,,,2583.02,2515.04,,475.816,,475.816,5573.876
2009,8,11,223,48.6723,-68.58833,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,45.27,45.27,,45.27,,0,135.81,,,,,,,,,,,,45.27,45.27,,45.27,,0,135.81
2009,8,11,223,48.67365,-68.58885,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,543.246,,,,,,,3983.826,2263.536,,181.082,,543.246,6428.444,,,,,543.246,,,,,,,3983.826,2263.536,,181.082,,543.246,6428.444
2009,8,11,223,49.25328,-66.17438,0,196.2,197,Ring net 0.75m (0.75 m),202,34,,,,,1080.94428,,,,,,,2972.58696,270.22626,,,,1080.94428,3242.81322,,,,,1080.94428,,,,,,,2972.58696,270.22626,,,,1080.94428,3242.81322
2009,8,11,223,49.71212,-66.26958,0,338,338,Ring net 0.75m (0.75 m),202,34,,,,223.0462,446.0924,,,,,,,10929.6356,8476.026,,2676.6558,,669.1386,22082.3174,,,,223.0462,446.0924,,,,,,,10929.6356,8476.026,,2676.6558,,669.1386,22082.3174
2009,8,17,229,74.0042,19.2085,0,130,140,WP II-56 cm,180,35,0,768,1024,320.0000001,31.99999998,,0,0,0,0,0,0,0,,0,0,2144,0,0,768.0948841,1024.000176,320.0000001,31.99999998,,0,0,0,0,0,0,0,,0,0,2144.09506,0
2009,8,18,230,48.6726,-68.57615,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,45.27,,,,,,,,90.54,,,,45.27,90.54,,,,,45.27,,,,,,,,90.54,,,,45.27,90.54
2009,8,18,230,48.67447,-68.57462,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,1026.146,,60.368,120.714,,,60.368,7424.406,4225.276,,1569.392,,1207.228,13279.442,,,,,1026.146,,60.368,120.714,,,60.3682321,7424.406,4225.276,,1569.392,,1207.228,13279.44223
2009,8,20,232,49.7165,-66.2465,0,337.8,338,Ring net 0.75m (0.75 m),202,34,,,,,,,433.16094,,,,1299.44904,10828.8546,5197.86372,,2165.77092,,433.16094,19491.93828,,,,,,,433.16094,,,,1299.454036,10828.8546,5197.86372,,2165.77092,,433.16094,19491.94328
2009,8,31,243,49.24,-66.19917,0,177.3,178,Ring net 0.75m (0.75 m),202,34,,,,449.96967,,,,89.99748,,,89.99748,1889.87616,449.96967,,,,539.96715,2429.84331,,,,449.9696701,,,,89.99748,,,89.99782601,1889.87616,449.96967,,,,539.9671501,2429.843656
2009,9,9,252,48.67452,-68.58887,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,67.91,,22.64,,,,,45.27,,,,,90.55,45.27,,,,,67.91,,22.64,,,,,45.27,,,,,90.55,45.27
2009,9,9,252,48.67812,-68.59242,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,60.368,543.246,,,,,,120.714,7122.588,4466.704,,1086.492,60.368,603.614,12856.866,,,,60.36800001,543.246,,,,,,120.7144641,7122.588,4466.704,,1086.492,60.368,603.614,12856.86646
2009,9,16,259,48.6666,-68.59288,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,271.634,271.634,,,90.552,,,90.552,5523.034,3078.416,,633.798,,633.82,9325.8,,,,271.6340001,271.634,,,90.552,,,90.55234815,5523.034,3078.416,,633.798,,633.8200001,9325.800348
2009,9,16,259,48.66662,-68.58998,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,33.94,,,33.94,,,,101.81,,,,,67.88,101.81,,,,,33.94,,,33.94,,,,101.81,,,,,67.88,101.81
2009,9,24,267,48.66185,-68.56912,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,,271.634,,,,,,,4889.236,2806.782,,1177.044,,271.634,8873.062,,,,,271.634,,,,,,,4889.236,2806.782,,1177.044,,271.634,8873.062
2009,9,24,267,48.66328,-68.57367,0,100,340,Ring net 0.75m (0.75 m),202,34,,,,,22.64,,45.27,22.64,,,,90.54,45.27,,,,90.55,135.81,,,,,22.64,,45.27,22.64,,,,90.54,45.27,,,,90.55,135.81
2009,10,1,274,48.668,-68.58695,100,320,340,Ring net 0.75 o/c (0.75 m),202,34,,,,240.812,602.008,,,120.406,,,,4695.636,3130.424,,1083.61,,963.226,8909.67,,,,240.812,602.008,,,120.406,,,,4695.636,3130.424,,1083.61,,963.226,8909.67
2009,10,1,274,48.66827,-68.5839,0,100,340,Ring net 0.75m (0.75 m),202,34,,,45.27,,,,,,,,,90.54,45.27,,,,45.27,135.81,,,45.27011203,,,,,,,,,90.54,45.27,,,,45.27011203,135.81
2009,10,16,289,49.24633,-66.18633,0,184.2,185,Ring net 0.75m (0.75 m),202,34,,,,,,,,486.15906,,,,486.15906,,,,,486.15906,486.15906,,,,,,,,486.15906,,,,486.15906,,,,,486.15906,486.15906
2009,10,16,289,49.70317,-66.272,0,335.1,336,Ring net 0.75m (0.75 m),202,34,,262.3833,,,,,,,,,262.3833,9183.24795,3410.91588,,787.1499,,262.3833,13643.69703,,262.6110063,,,,,,,,,262.3843088,9183.24795,3410.91588,,787.1499,,262.6110063,13643.69804
2009,10,16,289,73.5,19.3167,0,470,478,WP II-56 cm,180,35,0,0,0,1024,511.9999999,,31.99999982,0,0,0,0,0,40.00000001,,24.0000001,0,1568,64.00000011,0,0,0,1024,511.9999999,,31.99999982,0,0,0,0,0,40.00000001,,24.0000001,0,1568,64.00000011
2009,10,16,289,73.9833,19.2167,0,135,136,WP II-56 cm,180,35,0,0,0,319.9999999,63.99999999,,0,0,0,0,0,7.999999965,16.00000007,,0,0,383.9999999,24.00000003,0,0,0,320,63.99999999,,0,0,0,0,0,7.999999965,16.00000007,,0,0,383.9999999,24.00000003
2009,10,17,290,72,19.6833,0,300,311,WP II-56 cm,180,35,0,0,0,0,0,,0,0,0,0,0,63.9999999,0,,0,0,0,63.9999999,0,0,0,0,0,,0,0,0,0,0,63.9999999,0,,0,0,0,63.9999999
2009,11,3,307,48.625,-68.54667,0,213.6,217,Ring net 0.75m (0.75 m),202,34,,,,450.84552,225.41208,,,,,,,1127.10312,1127.10312,,901.69104,,676.2576,3155.89728,,,,450.8455201,225.41208,,,,,,,1127.10312,1127.10312,,901.69104,,676.2576001,3155.89728
2009,11,3,307,48.667,-68.58267,0,331.4,336,Ring net 0.75m (0.75 m),202,34,,,,,270.7538,,541.47446,812.22826,,,541.47446,8663.69078,4873.33642,,1353.70272,,1624.45652,15432.20438,,,,,270.7538,,541.47446,812.22826,,,541.4765418,8663.69078,4873.33642,,1353.70272,,1624.45652,15432.20646
2009,11,3,307,48.707,-68.6335,0,342.7,347,Ring net 0.75m (0.75 m),202,34,,,,,,,,445.81843,,,445.81843,6687.4478,2674.97912,,891.67113,,445.81843,10699.91648,,,,,,,,445.81843,,,445.820144,6687.4478,2674.97912,,891.67113,,445.81843,10699.91819
2009,11,3,307,48.75033,-68.66683,0,345.4,351,Ring net 0.75m (0.75 m),202,34,,,,,226.02976,,,,,,452.09406,11528.17402,4972.93104,,2486.46552,,226.02976,19439.66464,,,,,226.02976,,,,,,452.0957982,11528.17402,4972.93104,,2486.46552,,226.02976,19439.66638
2009,11,3,307,48.78783,-68.7095,0,147.4,151,Ring net 0.75m (0.75 m),202,34,,,,,,,,226.06738,,,,904.25478,,,,,226.06738,904.25478,,,,,,,,226.06738,,,,904.25478,,,,,226.06738,904.25478
2009,11,4,308,49.8795,-66.24683,0,277.8,283,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,4939.4229,1796.14368,,,,0,6735.56658,,,,,,,,,,,,4939.4229,1796.14368,,,,0,6735.56658
2009,11,5,309,49.21467,-64.79533,0,239.4,243,Ring net 0.75m (0.75 m),202,34,,,,417.6333,,,,,,,417.6333,9188.00442,2088.19044,,,,417.6333,11693.82816,,,,417.6333001,,,,,,,417.6349057,9188.00442,2088.19044,,,,417.6333001,11693.82977
2009,11,5,309,49.25517,-66.15583,0,192.1,196,Ring net 0.75m (0.75 m),202,34,,,,,411.93924,,,,,,,823.89769,823.89769,,823.89769,,411.93924,2471.69307,,,,,411.93924,,,,,,,823.89769,823.89769,,823.89769,,411.93924,2471.69307
2009,11,5,309,49.31017,-64.7025,0,375.2,381,Ring net 0.75m (0.75 m),202,34,,,,2068.02736,1034.01368,,,,,,,20680.31112,8789.13504,,1034.01368,,3102.04104,30503.45984,,,,2068.02736,1034.01368,,,,,,,20680.31112,8789.13504,,1034.01368,,3102.04104,30503.45984
2009,11,5,309,49.39983,-66.21583,0,344.2,348,Ring net 0.75m (0.75 m),202,34,,,,224.72818,,,,,,,224.72818,11460.37994,2471.83788,,1348.26582,,224.72818,15505.21182,,,,224.72818,,,,,,,224.729044,11460.37994,2471.83788,,1348.26582,,224.72818,15505.21268
2009,11,5,309,49.43633,-64.60633,0,364.6,373,Ring net 0.75m (0.75 m),202,34,,,,,1247.33306,,,,,,623.6483,28688.47808,6860.27714,,3118.31442,,1247.33306,39290.71794,,,,,1247.33306,,,,,,623.6506977,28688.47808,6860.27714,,3118.31442,,1247.33306,39290.72034
2009,11,5,309,49.5495,-66.23467,0,331.7,339,Ring net 0.75m (0.75 m),202,34,,,,544.71774,817.10978,,,,,,272.35887,8988.04173,2178.90413,,2178.90413,,1361.82752,13618.20886,,,,544.7177401,817.10978,,,,,,272.3599171,8988.04173,2178.90413,,2178.90413,,1361.82752,13618.20991
2009,11,5,309,49.71,-66.22633,0,341.1,342,Ring net 0.75m (0.75 m),202,34,,,,223.24995,,,223.24995,,,,669.74985,12278.71314,6027.71454,,1785.9996,,446.4999,20762.17713,,,,223.24995,,,223.24995,,,,669.752425,12278.71314,6027.71454,,1785.9996,,446.4999,20762.1797
2009,11,6,310,49.5565,-64.51233,0,301.3,303,Ring net 0.75m (0.75 m),202,34,,,,1066.57187,,,533.301,,,,,14932.09657,1066.57187,,,,1599.87287,15998.66844,,,,1066.57187,,,533.301,,,,,14932.09657,1066.57187,,,,1599.87287,15998.66844
2009,11,6,310,49.67233,-64.42267,0,162.3,168,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,222.12378,,,,,0,222.12378,,,,,,,,,,,,222.12378,,,,,0,222.12378
2009,11,7,311,47.3265,-62.74417,0,57.7,60,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,309.3297,,,,,0,309.3297,,,,,,,,,,,,309.3297,,,,,0,309.3297
2009,11,7,311,47.49817,-63.25067,0,79.6,82,Ring net 0.75m (0.75 m),202,34,,,,,219.91092,,,,,,,879.65164,,,,,219.91092,879.65164,,,,,219.91092,,,,,,,879.65164,,,,,219.91092,879.65164
2009,11,7,311,47.65617,-63.75267,0,66.5,67,Ring net 0.75m (0.75 m),202,34,,,,341.1184,,,,,,,,,,,,,341.1184,0,,,,341.1184001,,,,,,,,,,,,,341.1184001,0
2009,11,8,312,46.8335,-61.249,0,63.5,65,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,418.54755,,,,,0,418.54755,,,,,,,,,,,,418.54755,,,,,0,418.54755
2009,11,8,312,46.95783,-60.2165,0,78.7,81,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,450.22696,,,,,0,450.22696,,,,,,,,,,,,450.22696,,,,,0,450.22696
2009,11,8,312,47.01667,-60.09,0,191.2,193,Ring net 0.75m (0.75 m),202,34,,,,367.63936,,,367.63936,367.63936,,,,16175.97888,2205.81704,,1102.89896,,1102.91808,19484.69488,,,,367.6393601,,,367.63936,367.63936,,,,16175.97888,2205.81704,,1102.89896,,1102.91808,19484.69488
2009,11,8,312,47.109,-59.99433,0,338.9,344,Ring net 0.75m (0.75 m),202,34,,,,675.46159,450.29643,,450.29643,225.16516,,,225.16516,26343.06979,5854.02304,,900.62675,,1801.21961,33322.88474,,,,675.4615901,450.29643,,450.29643,225.16516,,,225.1660257,26343.06979,5854.02304,,900.62675,,1801.21961,33322.88561
2009,11,8,312,47.27417,-59.779,0,470.1,472,Ring net 0.75m (0.75 m),202,34,,,,1353.74697,676.89699,,,,,,676.89699,30684.93132,7896.88083,,1579.39497,225.648,2030.64396,41063.75211,,,,1353.74697,676.89699,,,,,,676.8995925,30684.93132,7896.88083,,1579.39497,225.648,2030.64396,41063.75471
2009,11,8,312,47.44133,-59.5645,0,470.5,480,Ring net 0.75m (0.75 m),202,34,,,,1803.66175,901.80735,,450.9272,,,,1803.66175,23447.5557,4058.2507,,1352.73455,,3156.3963,30662.2027,,,,1803.66175,901.80735,,450.9272,,,,1803.668685,23447.5557,4058.2507,,1352.73455,,3156.3963,30662.20963
2009,11,9,313,47.587,-59.3395,0,250.1,266,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,2066.55129,258.32829,,,,0,2324.87958,,,,,,,,,,,,2066.55129,258.32829,,,,0,2324.87958
2009,11,9,313,48.20583,-61.596,0,296.7,298,Ring net 0.75m (0.75 m),202,34,,,,1353.36738,225.55134,,451.13235,225.55134,,,902.23503,11954.60673,2030.0214,,1127.78637,,2255.60241,16014.64953,,,,1353.36738,225.55134,,451.13235,225.55134,,,902.2384988,11954.60673,2030.0214,,1127.78637,,2255.60241,16014.653
2009,11,10,314,48.3505,-61.43133,0,396.1,403,Ring net 0.75m (0.75 m),202,34,,,,1126.34996,675.82582,,,,,,1351.65164,24780.05561,7659.26687,,901.08789,225.26207,1802.17578,34917.32408,,,,1126.34996,675.82582,,,,,,1351.656837,24780.05561,7659.26687,,901.08789,225.26207,1802.17578,34917.32928
2009,11,10,314,48.49867,-61.29617,0,410.9,417,Ring net 0.75m (0.75 m),202,34,,,,1123.31842,673.99927,,449.31915,224.68012,,,1572.67866,26735.2085,6290.63246,,1572.67866,,2471.31696,36171.19828,,,,1123.31842,673.99927,,449.31915,224.68012,,,1572.684706,26735.2085,6290.63246,,1572.67866,,2471.31696,36171.20433
2009,11,10,314,48.64583,-61.13383,0,376.2,380,Ring net 0.75m (0.75 m),202,34,,,,2486.682,226.05858,,,,,,678.17574,17858.9664,4521.24684,,452.11716,,2712.74058,23510.50614,,,,2486.682,226.05858,,,,,,678.1783474,17858.9664,4521.24684,,452.11716,,2712.74058,23510.50875
2009,11,10,314,48.792,-60.97683,0,240.3,246,Ring net 0.75m (0.75 m),202,34,,,,3987.49014,1594.99125,,531.66375,797.50764,,,797.50764,21266.59806,2392.49889,,1329.17139,,6911.65278,25785.77598,,,,3987.490141,1594.99125,,531.66375,797.50764,,,797.5107062,21266.59806,2392.49889,,1329.17139,,6911.652781,25785.77905
2009,11,11,315,49.48367,-58.712,0,126,130,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,268.8966,,,,,0,268.8966,,,,,,,,,,,,268.8966,,,,,0,268.8966
2009,11,11,315,49.608,-58.94583,0,189,192,Ring net 0.75m (0.75 m),202,34,,,,132.3189,396.9756,,529.3134,132.3189,,,,264.6567,,,,,1190.9268,264.6567,,,,132.3189,396.9756,,529.3134,132.3189,,,,264.6567,,,,,1190.9268,264.6567
2009,11,11,315,49.724,-59.213,0,224.2,230,Ring net 0.75m (0.75 m),202,34,,,,875.36648,218.84162,,,218.84162,,,437.68324,5033.37968,656.52486,,,,1313.04972,6127.58778,,,,875.3664802,218.84162,,,218.84162,,,437.6849228,5033.37968,656.52486,,,,1313.04972,6127.589463
2009,11,11,315,49.83083,-59.4445,0,201.5,262,Ring net 0.75m (0.75 m),202,34,,,,,133.5542,,,,,,133.5542,534.2571,,,,,133.5542,667.8113,,,,,133.5542,,,,,,133.5547135,534.2571,,,,,133.5542,667.8118135
2009,11,11,315,50.095,-59.90683,0,121.8,132,Ring net 0.75m (0.75 m),202,34,,,145.34394,,,,,,,,,,,,,,145.34394,0,,,145.3442997,,,,,,,,,,,,,,145.3442997,0
2009,11,13,317,49.24,-66.20117,0,181.7,183,Ring net 0.75m (0.75 m),202,34,,,,179.28339,,,,358.54861,,,179.28339,717.09722,358.54861,,179.28339,,537.832,1434.21261,,,,179.28339,,,,358.54861,,,179.2840793,717.09722,358.54861,,179.28339,,537.832,1434.213299
2009,11,13,317,49.71633,-66.24917,0,341.1,345,Ring net 0.75m (0.75 m),202,34,,,,534.81069,,,,,,,1069.62138,14974.52877,8022.05802,,1604.39796,,534.81069,25670.60613,,,,534.8106901,,,,,,,1069.625492,14974.52877,8022.05802,,1604.39796,,534.8106901,25670.61024
2009,11,24,328,63.8998,1.80167,0,200,1805,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,64,8,8,,0,0,0,80,0,0,0,0,0,,0,0,0,0,64.00001806,8,8,,0,0,0,80.00001806
2009,11,24,328,64.3687,0.728667,0,200,2557,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,48,0,8,,0,0,0,56,0,0,0,0,0,,0,0,0,0,48.00001355,0,8,,0,0,0,56.00001355
2009,11,25,329,62.9563,3.951,0,200,836,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,16,0,,0,0,0,16,0,0,0,0,0,,0,0,0,0,0,16,0,,0,0,0,16
